id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
4442352112,"""
No problem.   '''''' ♠ """,0,0,0,0,0,0
4449009805,"Reverting lots of newbie work 

If you look closely, this material does appear to be sourced, in fact. I agree that it's probably COI, but don't you think it would be worth dropping a note on the user's or the article's talk page instead of simply reverting without any comment other than an abbreviated edit summary?",0,0,0,0,0,0
4458509582,you are a stupid ass hole thats my  message,1,0,1,0,1,0
4478320237,"Hatch, 

It's Stavros123, I'm creating a page for Adriana Costa who is a writer and photographer. She was signed to The Endeavor Agency two weeks ago and has a children's series called Richie Gonzalez coming out in Europe next year. I was asked to make a page for her since Wikipedia is a popular site in Europe. Hope you understand, I'm just doing my job, trying to get her fans. Can you please remove the tag from her, it looks like she's a fake but this is not the case. I'd appreciate it if you'd help me out Hatch, thanks.",0,0,0,0,0,0
4479956647,"""

 Updates for South Dakota School of Mines and Technology page 
Can you please update the logo and colors to reflect the current approved branding guidelines: http://www.sdsmt.edu/uploadedFiles/Content/Campus_Services/University_Relations_and_Media/Graphic%20Standards.pdf
The blue and white logo, as seen on Facebook.com/sdsmt, twitter.com/sdsmt, for example.
The colors are now blue, white, and gold (replacing """"Dark Blue"""" and """"Gold (yellow)"""": Mines Blue: PMS 2768C CMYK: 100/90/13/71 RGB: 7/29/73 #071D49
White:
Mines Gold: PMS 4515C PMS 617 U CMYK 13/19/62/28 RGB 179/163/ 105 #B3A369

Thank you! SDSMTUR (talk)   """,0,0,0,0,0,0
4501564631,"Guess you never heard of Gaylord Perry, one of baseball's most infamous spitters?  You did the right thing by reverting the block.  (talk) )",0,0,0,0,0,0
4509662820,"""
 If you could back this up with RS it'd be much better, thanks.  chat """,0,0,0,0,0,0
4513863235,"I said I would do that, correct! But I notice the other party also did NOT do that. Innocent until proven guilty? Why do you take the side of the Wikipedian? It is simply because s/he has taken the time to register for an account? I mean, is that really fair? Until the other user states his/her side, can't we just leave it locked  or WITHOUT the offending content? It makes me so irate that I have to keep coming back to this page defending my thoughts. Can't you take a (neutral) side and decide for yourself what needs to be done, anyway?",0,0,0,0,0,0
4518929549,"There's a logic problem here guys. If nobody says anything, how can I possibly know what others think? This and my previous post are completely serious. Maybe there's some cultural difference in play here. I see no problem in being open and honest about such realities. You obviously do. Care to explain?",0,0,0,0,0,0
4522307661,"""

""""Word of Friendly Advice""""

Hi there.  Word of advice from a fellow NCO.  Don’t advertise too heavily on this site that you’re in the military and watch who you talk to.  Some people on here are not American citizens and have their own ideas about things.  Believe it or not, what you do on Wikipedia can turn up in a background check and affect a security clearance.  We just had two guys get denied a Secret clearance because they associated with people on this site from Cuba and China.  You’re probably about ready to get out, I bet, so it might not apply to you.  By the way, awesome user page! T. Hodge, E9, RA - """,0,0,0,0,0,0
4538557498,Added 2013 to the sentance you mentioned.,0,0,0,0,0,0
4555109618,"GA Review

:This review is transcluded from Talk:Who We Are (Lifehouse album)/GA1. The edit link for this section can be used to add comments to the review.

Reviewer:  (meow) 

GA Review

:This review is transcluded from Talk:First Time (Lifehouse song)/GA1. The edit link for this section can be used to add comments to the review.

Reviewer:  (meow) 

GA review – see WP:WIAGA for criteria
Is it reasonably well written?
A. Prose quality: 
 
B. MoS compliance for lead, layout, words to watch, fiction, and lists: 
 
Is it factually accurate and verifiable?
A. References to sources: 
 
B. Citation of reliable sources where necessary: 
 
C. No original research: 
 
Is it broad in its coverage?
A. Major aspects: 
 
B. Focused: 
 
Is it neutral?
Fair representation without bias: 
 
Is it stable?
 No edit wars, etc: 
 
Does it contain images to illustrate the topic?
A. Images are copyright tagged, and non-free images have fair use rationales: 
 
B. Images are provided where possible and appropriate, with suitable captions: 
 
Overall:
Pass or Fail: 
 

Lead
Lead section does not conform with WP:LEAD.

Background and release
Combine release with Reception.
Expand section by providing new relevant information.

Singles
Move to Background. Combine into one paragraph.
 
Reception
Rename heading to conform with subheadings.
Three reviews? Weak.

Credits and personnel
There is no working reference to support the information in this section; please find another source.

Charts
No references for chart information.

References
All references are not properly formatted, and many are inactive.

Notes in closing
I'm placing this article  to allow time for changes.  (meow)",0,0,0,0,0,0
4562557799,many of the patents linked from there do not presently work. I will seek a further source for,0,0,0,0,0,0
4570717827,"Nome King 

Hi. I took an interest in the article on the Nome King and added additional sources and analysis. I could find, however, relatively few book of literary analysis about him. They largely define him as a symbol of capitalism, tyranny, and slavery. 

Could you take a look at the article and tell me what I may have overlooked?",0,0,0,0,0,0
4571440855,"""

The vicious attacks on Ward Churchill

Ward Churchill appears to be the latest author attacked by a strikling super-conservative country. I have been reading a lot about American sociology lately, as it relates to the violent suppresion of the left*.  

I knew little about Churchill, and had a negative view of him because of his 9/11 article and infamous """"little eichman"""" quote.  I then stumbled upon one of his articles:

It was absolutly incredible.  Ward Churchill is an incredible historian. What do these attacks on Ward Churchill do?  They cause Americans to shy away from reading Churchill's work, and they send a clear message to others who may want to attack American foreign policy: that you can lose your job if you criticize America, that you will be attacked viciously if you criticize America.  It is the latest form of American suppression of the Left.

I am just interested if there is a list of authors, or a book or article about those who have been """"Swift Boated"""" like Churchill.  If so, I would like to add this to the article.  I think Americans need to know how America's sophisticated Propoganda system** operates. 

*Including such books as , which asks such questions as why has America had more people killed in labor disputes than any other country?  Why doesn't America have a labor party like other industrialized countries?  Why are union numbers so low in America compared to other industrialized countries?

As Ellen Schrecker said: Political repression in America...is American as apple pie
American Inquisition: The Era of McCarthyism, Tape 9: Joe McCarthy and the Loss of China.

""""I have the greatest admiration for your propaganda. Propaganda in the West is carried out by experts who have had the best training in the world  in the field of advertizing  and have mastered the techniques with exceptional proficiency ... Yours are subtle and persuasive; ours are crude and obvious ... I think that the fundamental difference between our worlds, with respect to propaganda, is quite simple. You tend to believe yours ... and we tend to disbelieve ours.""""
Soviet correspondent based five years in the U.S.

When I first visited Russia, in 1986, I made friends with a musician whose father had been Brezhnev's personal doctor. One day we were talking about life during 'the period of stagnation' - the Brezhnev era. 'It must have been strange being so completely immersed in propaganda,' I said.

'Ah, but there is the difference. We knew it was propaganda,' replied Sacha. 

That is the difference. Russian propaganda was so obvious that most Russians were able to ignore it. They took it for granted that the government operated in its own interests and any message coming from it was probably slanted - and they discounted it.

In the West the calculated manipulation of public opinion to serve political and ideological interests is much more covert and therefore much more effective. Its greatest triumph is that we generally don't notice it - or laugh at the notion it even exists. 

Lessons in How to Lie About Iraq August 17, 2003 by the Observer/UK

 """,0,0,0,0,0,0
4573662562,"I will have to check, the image may have been deleted over there as well",0,0,0,0,0,0
4586037084,"Vijayawada
The edit here seems to be an assumptive, the reference do not state it is the largest, pre-assumptive speculation.",0,0,0,0,0,0
4613446107,Found Rider 1996 version - Oops! I am still not sure - the info actual takes you to the Crystal Clarity/Ananda book - I am going to revert what I put in.,0,0,0,0,0,0
4614685693,"""

With due respect this dog's breakfast of an article deserves a POV rampage and a much more exhaustive one than the minor changes made on December 11. Please look over some of the undocumented, irrelevant, and in some cases just plain weird interpretations of Revelation that were removed or edited and suggest which edits should be undone. The article as a whole is unnecessarily repetitive and only a small fraction of it represents the views of modern scholarship (see my comments above under Talk section 11: Everyone's view).

On Thomas Jefferson: Myth America I sympathise with your concern to '[provide] a useful contrast to the other interpretations in the article' which generally reflect conservative christian in-fighting about the meaning of the book but tell us very little about Revelation itself. I'm not convinced, however, that to dismiss the work as the incoherent ravings of an early christian """"heretic"""" (Cerinthus) is the best way to do this. A number of scholars have demonstrated that the book follows a clearly marked concentric structure which evidences balanced literary construction, while it has long been acknowledged that Revelation parodies and inverts the imagery of first century roman imperialism and the emperor cult in particular to make it's point (see eg Steven J Friesen's recent work in this area: Imperial Cults and the Apocalypse of John). This hardly supports Jefferson's view that the work is a meaningless rant but nor does it support the highly subjective perspectives of historicism and futurism which have obviously irritated you. A balanced, well documented historical-critical introduction to the work should, in my opinion, make up the bulk of this article with other conservative christian approaches acknowledged separately in brief, concise fashion. I am quite happy for the Jefferson reference to remain for its whimsical value and tentatively suggest that it could be accompanied by some of the numerous historical warnings by prominent christian leaders and commentators about the danger of misusing the book.

I also note that the reference to Mithraic parallels has been re-inserted in the Authorship section. What this has to do with the question of authorship I have no idea. The parallel itself is completely unconvincing and the book from which it is taken is a typical example of an author falling in love with his subject and unnecessarily exaggerating its importance. While I don't deny that the work, by Payam Nabarz, represents a good layman's guide to Mithraism the suggested parallel between this quote and Revelation 1:4-20 on page 51 (see Google books for the text) hardly warrants the preface that the two are 'almost identical' or the overly enthusiastic observation that 'the [similarity of] spirit is abundant... to the extent that the names of Jesus and Mithras could be interchangeable'. These are not the remarks of a careful exegete. It is quite likely that there are echoes of Mithraism, the religion of the roman army, in Revelation, which freely reuses both Jewish and greco-roman mythology in polemical fashion, but this is not one of them. Would anyone object to a re-removal of this paragraph?
  

""""this... article deserves a POV rampage""""— All I can say to that is read this WP:NPOV.
Why not be inclusionist instead of deleting chunks of information you don't personally agree with? An encylopedia is supposed to present all legitimate views, not stick with just one/the most popular. Whatsmore Thomas Jefferson's opinion isn't just """"whimsical"""", it's representative of many historical figures views.  •¿talk? """,0,0,0,0,0,0
4619717518,"Actually, this probably would interest you Wikipedia:Requests_for_comment/Cumulus_Clouds, seems its just a zealous editor, but enough people know that to help moderate.'''''' talk",0,0,0,0,0,0
4622411778,"""

Notorious online

A proposed deletion template has been added to the article Notorious online, suggesting that it be deleted according to the proposed deletion process. All contributions are appreciated, but this article may not satisfy Wikipedia's criteria for inclusion, and the deletion notice should explain why (see also """"What Wikipedia is not"""" and Wikipedia's deletion policy).  You may prevent the proposed deletion by removing the  notice, but please explain why you disagree with the proposed deletion in your edit summary or on its talk page. Also, please consider improving the article to address the issues raised. Even though removing the deletion notice will prevent deletion through the proposed deletion process, the article may still be deleted if it matches any of the speedy deletion criteria or it can be sent to Articles for Deletion, where it may be deleted if consensus to delete is reached. If you agree with the deletion of the article, and you are the only person who has made substantial edits to the page, please add  to the top of Notorious online.    """,0,0,0,0,0,0
4631253826,. The user who was doing this has been banned for 1 day while I have been banned for seven. That is absurd.,0,0,0,0,0,0
4637027044,"""
Norm and Ginni Parrott, who run the 3Cs taxi company where Mr Rosenberg worked, described him as more than a taxi driver and a part of their family at the time of the murder.
Yesterday Mr Parrott said his family was still very sad over Mr Rosenberg's death but pleased with the outcome of the case.
""""His death has influenced all of us, including our children. It's a very hard thing to get over but we will remember him forever in everyday life,"""" Mr Parrott said.
Mr Rosenberg had worked for 3Cs for four years. He was a keen member of the Apollo Players and music was his great love.
He travelled the world as a drummer in the Ken Collyer Big Band in the 1970s.""",0,0,0,0,0,0
4638601029,"""Enjoy!  Don't let the kickback get you down. Just zis Guy you know? 

""",0,0,0,0,0,0
4645048788,"Merger proposal 

Hi, I propose a merge of Napa City-County Library into this article, no information on said article, not particuarly notable. yes/no?",0,0,0,0,0,0
4651969382,"alex fuck you 

...",1,0,1,0,1,0
4683464107,"You may be viewing very old re-runs, AFHV is currently hosted by Tom Bergeron. -  (☎)",0,0,0,0,0,0
4685113670,", since her name isn't in the futurama template",0,0,0,0,0,0
4690682714,"""
 The only person claiming edit warring is you.  I urge you again to moderate your tone and abide by civility.   Padding Romm's entry with insubstantial fluff like what his brother does for a living and lengthy descriptions of projects he """"helped with"""" has no place in an encyclopedia entry.   """,0,0,0,0,0,0
4739860249,"""

WikiProject SpongeBob SquarePants April 2007 Newsletter

 WikiProject SpongeBob SquarePants Newsletter April 2007 Volume 1, Issue 8


{| style=""""border-spacing:8px;margin:0px -8px"""" width=""""100%""""
|class=""""MainPageBG"""" style=""""width: 45%; border:1px solid #cef2e0; background-color:#f5fffa; vertical-align:top;color:#000""""|

 AboutThe WikiProject SpongeBob SquarePants newsletter is a monthly newsletter regarding the project.  writes and publishes it. If you are interested in helping with the newsletter, please see the WikiProject's talkpage. GuidelinesThe Project is creating a set of Guidelines for the organization of SpongeBob SquarePants articles. Please see this discussion for more information. QuotesPer Wikipedia:Quotations, all SpongeBob related quotes should be placed at Wikiquote.  InterviewsSign up if you would like to be interviewed for the newsletter. Sign ups and details are here. Assessment ScaleYou will see Assessment scale information on each of the SpongeBob SquarePants article talk pages. The article will be rated according to the Assessment scale. Please consider looking at the status of the article to improve it. If the article has changed and the rating is outdated, you can change it or bring it up on the WikiProject talkpage.

We are trying to improve these articles, hopefully bring some to good or featured status. We would like your help reaching this goal. We are currently working on SpongeBob SquarePants, Krusty Krab, and Bikini Bottom. Please help us improve these articles, based on the peer reviews and your knowledge of Wikipedia featured articles.

|class=""""MainPageBG"""" style=""""width: 45%; border:1px solid #cedff2; background-color:#f5faff; vertical-align:top""""|
{| width=""""100%"""" cellpadding=""""2"""" cellspacing=""""5"""" style=""""vertical-align:top; background-color:#f5faff""""
! Project objectives
|-
|style=""""color:#000""""|
'''Episod",0,0,0,0,0,0
4747633039,"Pseudoscience is pseudoscience, and bad science is bad science regardless of who did it. As for the title of this section, this exact arguement was raised by proponents on Astrology. The consensus reached is that this guideline is not applicable in these cases. In short, guidelines are not policy, and abusing them to remove applicable categories is unacceptable.",0,0,0,0,0,0
4752084034,"Fischer & Biyiasas 

Where's the refs?

Not up to Wikipedia standards, these naked assertions (Fischer stayed with ~, Fischer won every game, Fischer's quality of play, etc. etc.)

If Chessgames.com kibitzing is supposed to be the ref, then the ref itself is too vague (without specifically naming comment, which is probably too much akin to hearsay to be a proper ref anyways).",0,0,0,0,0,0
4785988521,"You know perhaps of some better source for astrological claims than astrological jounals? Where, pray tell?",0,0,0,0,0,0
4800124808,"Okay.  

Okay. Mr. 150.176.182.29",0,0,0,0,0,0
4812081730,"Yes, there's no problem with leaving it in a partial format.  It's not good to have articles in such a condition that we can't understand that they're significant; however, you've shown that it's important enough to have an encyclopedia article, so working at it piece-by-piece should be quite fine.",0,0,0,0,0,0
4821695732,"Your multiple accounts 

Hi.  It looks very much to me as if .  Continuing to do so after this policy has been pointed out to you can lead to your being blocked from editing in the future.I suggest that you pick which of these accounts, and any others that you have created, you want to use, and shut the other ones down permanently.  Let me know if I can be of any assistance to you in doing this.  Best,",0,0,0,0,0,0
4825268486,"Under such criteria, you better be inserting notability templates into each and every unsourced article that exists.  Since we have had unsourced BLPs in Wikipedia for years, that is not sufficient criteria for determining if something is notable or not. The standard is if such could be found. There are already several sources in the article about several European groups in Mexico such as the Mennonites and Spanish refugees. Could the article be improved? Definitely. But notability is not an issue except to those who beleive that Europeans or whites do not (or better stated, should not) exist in Latin America.",0,0,0,0,0,0
4828500189,"No what you have done is just delete everything, this is in violation of WP:NPOV, i also didnt know the bsce, talk.orgins, Newscientist magazine, Thirdway magazine, British Medical Journal or BBC articles are WP:SELFPUB?? lol, you then mention WP:UNDUE ?? You deleted over 20 lines of text from reliable third party sources to a single line. Great non-biased wikipedia editing!!",0,0,0,0,0,0
4832622328,Please take your request for assistance in editing a draft article to the Teahouse or Help Desk.  The Teahouse may be friendlier.,0,0,0,0,0,0
4848676414,"Mission? 

I see no reference here to where he served his mission.  Did he serve one?  Perhaps not, given the article that describes his inability to get a date  LDS girls tend to look for RMs. 138.162.128.53",0,0,0,0,0,0
4871474567,"OK, I've just done another read-through of the Act article and nominated it for GAN. Next, I think I'm going to toddle over to the two sub-type articles (Kiger and Pryor Mustangs), with a goal of maybe nominating them by sometime next week? The main Mustang article is going to be a PITA, but, hey, we got TWH and Andalusian and a few other POV-draws to GA!! I've never been able to get myself too interested in flat racing...don't know why. I keep telling myself that this will be the year I finally get around to working on Endurance riding (my kind of racing) - that suite of articles is also in need of some major lovin'. Let me know if there are any articles that you're working on that you'd like me to take a run-through, though.",0,0,0,0,0,0
4877737228,"Cla68, you are well respected member, Probably impossible to understand by anyone, who lied to you so that you protect
a misogynist RooshV who was named the most hated man in the world,
part of extremist and hate group, who is on the Southern Poverty Law Center’s extremism report, a privilege usually reserved for neo-Nazis and terrorists

Maybe you should read more about him, before editing his page and removing important
information about him.

Do you realize the effect that it has on your reputation, to support an extremist, mysoginist, have you even read his hateful works
and the interviews for Washtington Times or Daily Dot magazines and what RooshV constantly promotes? Have you read his books and his articles
and what Roosh constantly promotes? Do you realize the effect on your reputation to associate yourself with RooshV ?",0,0,0,0,0,0
4899197725,"""

 Matrixism vandal 

Hi! You're one of the editors I've noticed reverting """"Matrixism"""" linkspamming, so I thought you might be interested in voting on Wikipedia:Redirects_for_deletion#April_25. Matrixism currently redirects to New religious movement, and this has been used as a justification for linkspamming in the past. I believe an overwhelming vote to delete Matrixism will demonstrate a community consensus against the linkspamming, deterring further vandalism. Thanks for your help. — '''' Welch'' """,0,0,0,0,0,0
4906864109,"""

 Regarding Loyalmoonie and LGBT categories 

Looked into it, and this editor seems to be pushing an anti-LGBT agenda. They've done similar stuff over at Sailor Moon, and made """"official-looking"""" warnings to other editors. This quote is bizarre, and is quite telling: """"To insert those categories would ultimately give other people (who may not even support the LGBT movement) reading the article the assumption that every person who does enjoy Sailor Moon is a homosexual (and/or supports SSM)"""". I don't personally watch/read Sailor Moon or know much about it, so I'm not confident enough to re-add the categories, but the reasoning for their removal is flawed regardless, and there is a sourced part in the article about female homosexuality.talk """,0,0,0,0,0,0
4911730090,"...there is an IPU in my garden, and if a scientist came up with solid data demonstrating the absolute falsehood of some major part of IPU theory, it would be a coup, and that person would be a God among scientists. A Nobel prize might be involved.",0,0,0,0,0,0
4944192116,", 5 November 2012 (UTC)
Clearly you should hand in you Admin tools as you misused them.   13:36",0,0,0,0,0,0
4961651925,AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHHAHAHAH YAAA BITCH YAAAA!@!!!!!!AH HAAHH,1,1,1,0,1,0
4981612342,"In a previous post you said the following “our list should mirror the City's list” which could be found on this page above.  The City took the incumbent status off of there page.  What is the reason you think our page should NOW be different than the City’s?  Oh, wait let me guess why!",0,0,0,0,0,0
5001526614,"shut the hell up 

Zabrak
Dragong4",1,0,0,0,0,0
5007968898,"Tui Viti article

Xork1000, could you please let me know if my information in this article is correct? - ( )",0,0,0,0,0,0
5018749588,"2014 (UTC)
This article needs to be deleted. She has not contributed anything noteworthy in gaming. she is an indie developer that has created one game which wasn't even very successful. If we keep this article then any indie dev that has ever published would need a wiki page. Someone nominate this for deletion please.   06:15, 2 November",0,0,0,0,0,0
5023699487,"Hoboken City Website 

I believe the link the to city of Hoboken website is broken. Correct me if I'm wrong.",0,0,0,0,0,0
5024929854,Reply to my account! -,0,0,0,0,0,0
5032311691,I advise you to ignore this editor. I'm 99% certain it's  evading his ban again.,0,0,0,0,0,0
5043307451,"Japanese Second World War crimes
Can the debatable information regarding to Japanese war crimes please be contained to articles on such matters. This article is about Japan as a whole and is not a forum on Japanese war crimes. If that is what you seek I suggest you use such forums available on the internet instead.",0,0,0,0,0,0
5071029494,"OK, sorry, try move to Sucre (state of Venezuela)?",0,0,0,0,0,0
5093285312,fucking loser suck a dick,1,0,1,0,1,0
5108322013,"""

 You're asking Evilphoenix? He's one that totally abuses his administration rights. This user makes false assumptions on Wikipedia without proof, and then just hap-hazardly does what he wants to do. My opinion """"Go ask someone else"""".  """,0,0,0,0,0,0
